date,Kjelavatn,Staavatn,Langesae,Foersvatn,Venemo,Botnedalsvatn,Bitdalsvatn,Vaamarvatn,Langeidvatn,Totak,Songavatn,Vinjevatn,Bandak,Bordalsvatn,Byrtevatn,Hyljelihyl,Vatjern
2020-10-25 00:00:00+00:00,58.606,47.232,75.592,108.759,15.584,54.248,109.192,23.17,29.073,237.317,590.24,7.093,142.706,175.557,78.308,0.13,0.15
2020-10-26 00:00:00+00:00,60.124,46.886,75.219,109.852,15.702,54.585,109.667,23.17,29.303,237.317,594.663,6.769,144.675,175.51,78.217,0.13,0.15
2020-10-27 00:00:00+00:00,61.044,46.81,74.812,109.817,16.044,54.559,109.857,23.059,29.44,236.611,597.704,6.089,146.643,175.462,78.125,0.13,0.15
2020-10-28 00:00:00+00:00,61.504,46.81,74.405,109.147,16.529,54.455,109.857,23.243,29.532,237.67,597.98,6.315,148.119,175.321,77.806,0.13,0.15
2020-10-29 00:00:00+00:00,61.78,46.925,73.964,108.089,17.057,54.274,109.715,23.428,29.578,239.083,596.598,7.676,149.595,175.084,77.167,0.13,0.15
2020-10-30 00:00:00+00:00,62.01,46.963,73.523,107.983,17.02,54.119,109.524,23.317,29.578,238.377,594.94,7.481,148.611,174.754,76.484,0.13,0.15
2020-10-31 00:00:00+00:00,62.608,47.002,73.15,109.358,16.324,54.377,109.715,23.133,29.624,236.964,596.045,5.894,147.627,174.518,76.394,0.13,0.15
2020-11-01 00:00:00+00:00,64.356,47.386,72.981,111.404,15.764,54.844,110.288,23.317,29.899,238.377,601.298,4.307,145.659,174.896,77.075,0.13,0.15
2020-11-02 00:00:00+00:00,66.52,47.578,72.879,113.273,15.659,54.818,110.528,23.946,29.945,242.615,605.444,4.178,145.659,175.368,77.349,0.13,0.15
2020-11-03 00:00:00+00:00,67.612,47.386,72.608,114.436,15.534,54.507,110.24,24.537,29.532,246.499,606.274,5.635,146.643,175.557,76.984,0.13,0.15
2020-11-04 00:00:00+00:00,68.42,47.501,72.506,115.177,15.105,54.326,110.096,24.833,28.982,248.618,607.38,6.413,143.198,175.698,76.847,0.13,0.15
2020-11-05 00:00:00+00:00,70.13,47.539,72.608,115.988,14.627,54.352,110.192,24.943,28.386,249.324,610.42,7.19,138.277,176.265,76.893,0.13,0.15
2020-11-06 00:00:00+00:00,71.745,47.117,72.608,116.587,14.527,54.3,110.288,24.796,27.744,248.265,614.291,7.449,135.325,177.021,76.893,0.13,0.15
2020-11-07 00:00:00+00:00,72.553,46.387,72.54,116.058,15.031,54.093,110.24,24.463,27.102,246.146,617.332,7.384,135.325,177.588,76.801,0.13,0.15
2020-11-08 00:00:00+00:00,72.98,45.696,72.404,114.789,15.696,53.837,110.144,23.909,26.46,242.261,619.82,8.259,132.864,178.013,76.62,0.13,0.15
2020-11-09 00:00:00+00:00,72.932,45.082,72.269,113.696,16.106,53.479,110.048,23.28,26.001,238.024,621.478,8.097,132.372,178.296,76.439,0.13,0.15
2020-11-10 00:00:00+00:00,72.79,44.582,72.133,112.638,16.411,53.069,109.952,22.911,25.772,235.552,622.308,7.158,130.896,178.532,76.213,0.13,0.15
2020-11-11 00:00:00+00:00,72.648,44.045,71.997,111.756,16.616,52.736,109.81,22.763,25.588,234.492,621.478,6.704,128.928,178.721,76.078,0.13,0.15
2020-11-12 00:00:00+00:00,72.41,43.661,71.828,110.734,16.877,52.634,109.62,22.689,25.405,234.139,619.267,6.477,127.451,178.768,76.033,0.13,0.15
2020-11-13 00:00:00+00:00,71.983,43.43,71.726,109.958,17.001,52.557,109.382,22.504,25.221,232.726,616.502,7.093,126.467,178.721,76.213,0.13,0.15
2020-11-14 00:00:00+00:00,71.555,43.354,71.624,110.804,16.336,53.172,109.382,22.246,25.13,230.961,614.844,7.287,127.451,178.816,77.304,0.13,0.15
2020-11-15 00:00:00+00:00,71.222,43.699,71.658,111.58,15.969,54.507,110.048,22.43,25.221,232.373,615.949,6.51,132.372,179.335,78.856,0.13,0.15
2020-11-16 00:00:00+00:00,70.795,43.853,71.862,110.452,16.79,55.104,110.624,22.283,25.451,231.314,619.267,6.413,140.738,179.619,78.993,0.13,0.15
2020-11-17 00:00:00+00:00,72.648,44.275,72.303,109.464,17.778,55.181,110.865,21.654,25.68,227.076,625.625,6.801,164.358,180.138,78.673,0.13,0.15
2020-11-18 00:00:00+00:00,76.6,44.582,72.845,109.323,18.555,55.181,111.009,21.359,26.139,224.957,633.918,7.708,170.263,181.555,78.764,0.13,0.15
2020-11-19 00:00:00+00:00,77.95,44.083,73.049,108.583,19.065,54.818,110.672,21.285,26.322,224.604,639.447,7.838,172.232,182.264,78.491,0.13,0.15
2020-11-20 00:00:00+00:00,76.85,43.891,73.117,107.066,19.339,54.637,110.432,20.878,26.139,221.779,642.795,7.546,168.787,182.075,78.171,0.13,0.15
2020-11-21 00:00:00+00:00,75.4,43.814,73.184,105.585,19.525,54.715,110.384,20.213,25.955,217.188,646.148,7.611,171.247,181.744,78.08,0.13,0.15
2020-11-22 00:00:00+00:00,74.31,43.622,73.184,104.422,19.637,54.507,110.192,19.954,25.726,215.422,646.428,6.898,167.311,181.272,77.806,0.13,0.15
2020-11-23 00:00:00+00:00,73.835,43.584,73.184,103.469,19.693,54.196,109.952,19.843,25.634,214.716,644.472,6.607,166.819,180.705,77.486,0.13,0.15
2020-11-24 00:00:00+00:00,74.167,43.814,73.252,103.787,19.594,54.3,109.857,19.843,25.772,214.716,643.074,6.445,164.85,180.327,77.44,0.13,0.15
2020-11-25 00:00:00+00:00,74.75,43.891,73.286,105.938,19.065,54.352,109.81,19.88,26.047,215.069,642.236,6.542,160.914,180.185,77.44,0.13,0.15
2020-11-26 00:00:00+00:00,74.6,43.738,73.252,107.913,18.282,54.016,109.62,19.991,26.093,215.775,640.559,7.384,155.501,180.044,77.258,0.13,0.15
2020-11-27 00:00:00+00:00,73.977,43.661,73.15,108.089,18.039,53.837,109.429,20.139,25.955,216.835,638.341,6.769,151.072,179.949,76.893,0.13,0.15
2020-11-28 00:00:00+00:00,73.123,43.584,73.015,107.031,18.294,54.042,109.144,20.509,25.772,219.307,636.13,5.959,147.135,179.76,76.394,0.13,0.15
2020-11-29 00:00:00+00:00,72.22,43.546,72.879,106.008,18.487,53.914,108.906,20.841,25.588,221.425,633.642,5.927,142.214,179.619,75.897,0.13,0.15
2020-11-30 00:00:00+00:00,71.222,43.507,72.743,104.986,18.624,53.658,108.621,21.026,25.359,222.838,630.877,7.287,140.246,179.382,75.536,0.13,0.15
2020-12-01 00:00:00+00:00,70.225,43.507,72.608,103.998,18.729,53.3,108.336,21.137,25.176,223.544,627.836,8.162,136.309,179.052,75.22,0.13,0.15
2020-12-02 00:00:00+00:00,69.227,43.469,72.472,103.046,18.81,52.992,108.05,21.47,24.992,225.663,624.796,7.449,134.833,178.768,74.949,0.13,0.15
2020-12-03 00:00:00+00:00,68.562,43.315,72.37,102.094,18.885,52.813,107.812,21.802,24.809,228.135,622.031,7.741,131.88,178.438,74.587,0.13,0.15
2020-12-04 00:00:00+00:00,68.23,42.816,72.235,101.177,18.941,52.685,107.48,22.024,24.625,229.548,618.99,7.417,130.404,178.107,74.091,0.13,0.15
2020-12-05 00:00:00+00:00,68.087,42.202,72.099,100.331,18.984,52.762,107.194,22.172,24.396,230.607,615.949,5.992,130.404,177.729,73.278,0.13,0.15
2020-12-06 00:00:00+00:00,67.898,41.587,71.963,99.485,19.015,52.967,106.861,22.357,24.213,231.667,613.185,5.182,134.833,177.304,72.374,0.13,0.15
2020-12-07 00:00:00+00:00,67.755,41.011,71.828,98.603,19.053,53.12,106.576,22.541,24.029,233.079,610.42,6.315,137.293,176.879,71.561,0.13,0.15
2020-12-08 00:00:00+00:00,67.517,40.397,71.658,97.686,19.096,52.916,106.243,22.652,23.8,233.786,607.38,7.643,137.785,176.454,71.11,0.13,0.15
2020-12-09 00:00:00+00:00,67.328,39.782,71.523,96.769,19.146,52.48,105.91,22.689,23.616,234.139,604.062,8.129,138.769,175.982,70.839,0.13,0.15
2020-12-10 00:00:00+00:00,67.138,39.206,71.353,95.853,19.196,52.045,105.53,22.652,23.387,233.786,600.745,8.583,138.769,175.462,70.613,0.13,0.15
2020-12-11 00:00:00+00:00,66.9,38.554,71.183,95.006,19.227,51.584,105.149,22.504,23.066,232.726,597.704,8.324,140.246,174.99,70.342,0.13,0.15
2020-12-12 00:00:00+00:00,66.615,37.901,71.014,94.16,19.245,51.124,104.816,22.43,22.745,232.373,594.387,7.125,140.738,174.47,70.026,0.13,0.15
2020-12-13 00:00:00+00:00,66.425,37.325,70.878,93.314,19.264,50.663,104.484,22.43,22.424,232.373,591.346,5.538,139.754,173.951,69.8,0.13,0.15
2020-12-14 00:00:00+00:00,66.188,36.749,70.709,92.503,19.283,50.253,104.151,22.541,22.103,233.079,588.305,5.344,138.769,173.431,69.484,0.13,0.15
2020-12-15 00:00:00+00:00,65.95,36.134,70.539,91.762,19.289,49.792,103.818,22.615,21.736,233.433,585.54,6.186,138.277,172.912,69.439,0.13,0.15
2020-12-16 00:00:00+00:00,65.665,35.52,70.403,91.127,19.258,49.46,103.485,22.615,21.415,233.433,583.052,7.093,135.817,172.345,69.484,0.13,0.15
2020-12-17 00:00:00+00:00,65.428,34.944,70.268,90.457,19.221,49.255,103.247,22.43,21.048,232.373,581.117,7.87,132.864,171.778,69.123,0.13,0.15
2020-12-18 00:00:00+00:00,65.237,34.406,70.132,89.787,19.214,49.204,103.104,22.283,20.727,231.314,581.117,7.805,132.372,171.306,68.445,0.13,0.15
2020-12-19 00:00:00+00:00,65.095,33.907,69.997,89.117,19.233,49.434,103.057,22.393,20.361,232.02,582.5,6.769,132.864,170.786,67.723,0.13,0.15
2020-12-20 00:00:00+00:00,64.862,33.37,69.861,88.412,19.283,49.716,102.962,22.8,20.04,234.845,582.776,6.672,130.896,170.314,67.135,0.13,0.15
2020-12-21 00:00:00+00:00,64.678,32.832,69.725,88.236,19.165,49.946,102.867,23.022,19.764,236.258,582.776,6.769,134.341,169.747,66.548,0.13,0.15
2020-12-22 00:00:00+00:00,64.494,32.294,69.59,88.095,19.028,50.125,102.772,23.022,19.443,236.258,583.605,6.672,135.325,169.181,65.871,0.13,0.15
2020-12-23 00:00:00+00:00,64.172,31.68,69.42,87.954,18.854,50.279,102.676,22.8,19.077,234.845,584.435,7.384,135.817,168.567,65.103,0.13,0.15
2020-12-24 00:00:00+00:00,63.85,31.027,69.217,87.883,18.674,50.304,102.581,22.541,18.801,233.079,585.264,8.097,137.785,168.047,64.426,0.13,0.15
2020-12-25 00:00:00+00:00,63.528,30.374,69.081,87.601,18.593,50.304,102.486,22.283,18.48,231.314,585.817,8.0,135.325,167.48,63.658,0.13,0.15
2020-12-26 00:00:00+00:00,63.298,29.798,68.979,88.694,17.903,50.484,102.534,22.283,18.205,231.314,586.646,7.352,135.817,166.914,63.071,0.13,0.15
2020-12-27 00:00:00+00:00,63.022,29.184,68.843,89.364,17.461,50.509,102.581,22.504,17.976,232.726,587.476,7.741,134.341,166.441,62.71,0.13,0.15
2020-12-28 00:00:00+00:00,62.7,28.531,68.708,88.447,17.747,50.228,102.534,22.357,17.701,231.667,588.028,7.449,132.372,165.969,62.439,0.13,0.15
2020-12-29 00:00:00+00:00,62.332,27.84,68.538,87.566,17.959,49.869,102.296,22.283,17.38,231.314,586.646,6.542,135.325,165.402,62.077,0.13,0.15
2020-12-30 00:00:00+00:00,61.964,27.149,68.403,86.719,18.133,49.46,101.963,22.43,16.921,232.373,583.605,5.732,137.785,164.788,61.761,0.13,0.15
2020-12-31 00:00:00+00:00,61.55,26.419,68.199,85.873,18.269,48.948,101.583,22.504,16.371,232.726,580.564,5.311,138.769,164.221,61.49,0.13,0.15
2021-01-01 00:00:00+00:00,61.136,25.651,68.03,85.062,18.375,48.436,101.202,22.393,15.958,232.02,577.247,6.283,139.754,163.655,61.219,0.13,0.15
2021-01-02 00:00:00+00:00,60.722,24.883,67.86,84.251,18.462,47.898,100.774,22.172,15.867,230.607,574.206,6.963,140.246,162.993,60.903,0.13,0.15
2021-01-03 00:00:00+00:00,60.308,24.154,67.69,83.44,18.518,47.335,100.394,21.987,16.004,229.195,570.889,7.32,140.738,162.332,60.587,0.13,0.15
2021-01-04 00:00:00+00:00,59.848,23.347,67.487,82.664,18.562,46.746,99.966,21.765,16.233,227.782,567.572,8.421,140.246,161.718,60.271,0.13,0.15
2021-01-05 00:00:00+00:00,59.342,22.579,67.317,81.853,18.593,46.157,99.538,21.543,16.371,226.37,563.978,8.583,138.769,161.01,59.955,0.13,0.15
2021-01-06 00:00:00+00:00,58.836,21.773,67.114,81.113,18.611,45.517,99.11,21.285,16.509,224.604,560.384,8.097,138.277,160.396,59.684,0.13,0.15
2021-01-07 00:00:00+00:00,58.238,21.005,66.91,80.337,18.63,44.877,98.634,21.1,16.6,223.191,556.79,7.19,137.785,159.734,59.367,0.13,0.15
2021-01-08 00:00:00+00:00,57.64,20.198,66.741,79.561,18.655,44.237,98.206,20.841,16.692,221.425,553.196,6.963,137.293,159.026,59.051,0.13,0.15
2021-01-09 00:00:00+00:00,57.042,19.392,66.571,78.785,18.68,43.597,97.778,20.62,16.784,220.013,549.603,6.251,137.293,158.365,58.735,0.13,0.15
2021-01-10 00:00:00+00:00,56.812,18.586,66.402,77.798,18.692,42.983,97.35,20.398,16.83,218.6,546.009,4.761,136.309,157.562,58.419,0.13,0.15
2021-01-11 00:00:00+00:00,57.134,17.818,66.232,76.352,18.698,42.42,96.922,20.213,16.875,217.188,542.692,5.247,136.309,156.617,57.967,0.13,0.15
2021-01-12 00:00:00+00:00,57.686,17.011,66.063,74.73,18.711,41.831,96.447,20.065,16.921,216.128,538.821,5.473,135.325,155.484,57.561,0.13,0.15
2021-01-13 00:00:00+00:00,58.238,16.205,65.859,73.143,18.729,41.14,96.019,19.843,16.967,214.716,535.228,4.826,133.356,154.397,57.245,0.13,0.15
2021-01-14 00:00:00+00:00,58.79,15.398,65.723,71.486,18.736,40.474,95.543,19.511,17.013,212.597,531.634,5.409,132.864,153.217,56.884,0.13,0.15
2021-01-15 00:00:00+00:00,59.25,14.63,65.69,69.723,18.742,39.783,95.068,19.104,17.059,209.772,527.764,7.028,132.372,152.036,56.567,0.13,0.15
2021-01-16 00:00:00+00:00,59.756,13.824,65.723,67.889,18.742,39.04,94.592,18.698,17.059,206.946,524.17,7.158,131.88,150.855,56.251,0.13,0.15
2021-01-17 00:00:00+00:00,60.216,13.056,65.723,66.126,18.736,38.349,94.116,18.328,17.105,204.474,520.3,6.996,131.88,149.627,55.89,0.13,0.15
2021-01-18 00:00:00+00:00,60.814,12.134,65.757,63.657,18.723,37.632,93.641,17.922,17.151,201.649,516.706,7.805,131.88,148.73,55.574,0.13,0.15
2021-01-19 00:00:00+00:00,61.596,10.982,65.791,59.99,18.736,37.12,93.213,17.561,17.242,199.177,513.112,7.352,130.896,148.541,55.122,0.13,0.15
2021-01-20 00:00:00+00:00,62.516,9.83,65.893,55.899,18.748,36.839,92.88,17.423,17.334,198.118,510.348,5.732,130.404,148.635,54.535,0.13,0.15
2021-01-21 00:00:00+00:00,63.39,8.563,65.961,53.108,18.723,36.634,92.595,17.492,17.38,198.824,507.86,4.631,128.436,148.73,53.903,0.13,0.15
2021-01-22 00:00:00+00:00,64.218,7.219,66.029,50.464,18.717,36.352,92.214,17.665,17.472,199.883,504.542,4.405,127.451,148.73,53.271,0.13,0.15
2021-01-23 00:00:00+00:00,65.0,5.491,66.063,47.706,18.736,35.764,91.739,17.665,17.517,199.883,500.948,4.696,126.959,148.777,52.819,0.13,0.15
2021-01-24 00:00:00+00:00,65.617,4.224,66.097,45.514,18.742,35.021,91.263,17.423,17.563,198.118,497.355,5.149,126.467,148.257,52.503,0.13,0.15
2021-01-25 00:00:00+00:00,65.807,3.955,66.13,44.384,18.742,34.279,90.788,17.076,17.609,195.645,493.761,6.089,125.975,146.84,52.187,0.13,0.15
2021-01-26 00:00:00+00:00,65.95,3.379,66.13,43.684,18.723,33.536,90.264,16.729,17.609,193.173,489.891,7.125,125.975,145.093,51.825,0.13,0.15
2021-01-27 00:00:00+00:00,66.045,2.15,66.164,42.983,18.698,32.768,89.741,16.348,17.655,190.348,486.297,7.028,125.975,143.298,51.509,0.13,0.15
2021-01-28 00:00:00+00:00,66.093,1.306,66.164,42.26,18.674,31.975,89.266,16.071,17.701,188.582,482.427,5.311,125.483,141.409,51.148,0.13,0.15
2021-01-29 00:00:00+00:00,66.093,1.114,66.164,41.559,18.636,31.181,88.743,15.897,17.701,187.17,478.833,4.631,124.991,139.472,50.787,0.13,0.15
2021-01-30 00:00:00+00:00,66.093,0.998,66.198,40.859,18.593,30.362,88.22,15.655,17.747,185.404,474.963,4.664,124.007,137.536,50.47,0.13,0.15
2021-01-31 00:00:00+00:00,65.998,0.883,66.198,40.135,18.549,29.517,87.696,15.343,17.793,183.285,471.369,5.02,124.007,135.552,50.109,0.13,0.15
2021-02-01 00:00:00+00:00,65.903,0.806,66.198,39.435,18.506,28.672,87.221,14.927,17.793,180.107,467.499,6.639,124.007,133.569,49.793,0.13,0.15
2021-02-02 00:00:00+00:00,65.712,0.883,66.232,38.757,18.456,28.107,86.698,14.58,17.838,177.635,463.628,6.639,123.023,131.585,49.387,0.13,0.15
2021-02-03 00:00:00+00:00,65.57,0.883,66.232,38.034,18.406,27.628,86.175,14.268,17.838,175.516,460.035,5.7,122.531,129.554,48.98,0.13,0.15
2021-02-04 00:00:00+00:00,65.047,0.845,66.232,37.514,18.35,27.119,85.652,14.025,17.884,173.75,456.164,6.218,122.038,127.618,48.574,0.13,0.15
2021-02-05 00:00:00+00:00,64.586,0.691,66.232,36.971,18.301,26.656,85.128,13.679,17.884,171.278,452.294,6.477,120.562,125.681,48.077,0.13,0.15
2021-02-06 00:00:00+00:00,64.494,0.614,66.232,36.18,18.245,26.409,84.605,13.575,17.93,170.572,448.7,5.052,120.562,123.65,47.309,0.13,0.15
2021-02-07 00:00:00+00:00,64.356,0.653,66.232,35.412,18.201,26.084,84.082,13.575,17.93,170.572,444.83,4.89,120.562,121.525,46.586,0.13,0.15
2021-02-08 00:00:00+00:00,64.172,0.73,66.266,34.621,18.158,25.498,83.559,13.505,17.976,169.865,440.96,6.445,120.07,119.447,46.18,0.13,0.15
2021-02-09 00:00:00+00:00,63.988,0.73,66.266,33.355,18.114,24.88,83.036,13.159,17.976,167.393,437.09,7.417,121.054,117.888,45.773,0.13,0.15
2021-02-10 00:00:00+00:00,63.528,0.691,66.266,31.299,18.058,24.247,82.465,12.777,18.022,164.568,433.22,8.291,120.562,117.321,45.412,0.13,0.15
2021-02-11 00:00:00+00:00,62.24,0.614,66.266,29.423,17.99,23.568,81.942,12.431,18.022,162.096,429.349,8.226,120.562,117.274,45.006,0.13,0.15
2021-02-12 00:00:00+00:00,60.4,0.691,66.266,28.022,17.915,22.904,81.372,12.119,18.022,159.977,425.203,7.643,119.578,117.227,44.599,0.13,0.15
2021-02-13 00:00:00+00:00,58.514,0.845,66.266,26.621,17.841,22.256,80.848,11.876,18.022,158.212,421.332,6.283,120.07,117.18,44.193,0.13,0.15
2021-02-14 00:00:00+00:00,56.582,0.922,66.3,25.784,17.778,21.623,80.325,11.737,18.068,157.152,417.739,4.534,123.023,116.707,43.741,0.13,0.15
2021-02-15 00:00:00+00:00,54.845,0.96,66.334,25.807,17.722,20.974,79.802,11.529,18.114,155.739,414.145,4.826,127.451,115.385,43.38,0.13,0.15
2021-02-16 00:00:00+00:00,53.268,0.96,66.368,26.169,17.679,20.295,79.279,11.183,18.159,153.267,410.551,5.927,128.928,113.684,42.973,0.13,0.15
2021-02-17 00:00:00+00:00,51.691,0.998,66.402,26.485,17.642,19.616,78.804,10.801,18.205,150.442,406.957,6.996,128.928,112.031,42.612,0.13,0.15
2021-02-18 00:00:00+00:00,50.114,0.998,66.436,26.282,17.604,18.906,78.28,10.351,18.205,147.264,403.087,8.064,128.436,110.756,42.296,0.13,0.15
2021-02-19 00:00:00+00:00,48.87,0.96,66.47,24.835,17.567,18.288,77.805,10.004,18.251,144.792,400.046,7.028,127.451,110.331,41.799,0.13,0.15
2021-02-20 00:00:00+00:00,48.413,0.96,66.503,22.146,17.536,17.948,77.377,10.073,18.297,145.145,397.282,5.376,126.467,110.426,41.077,0.13,0.15
2021-02-21 00:00:00+00:00,47.915,1.037,66.537,19.434,17.505,17.547,76.901,10.212,18.343,146.204,394.241,6.089,126.467,110.473,40.535,0.13,0.15
2021-02-22 00:00:00+00:00,46.837,1.075,66.605,17.468,17.486,16.883,76.378,10.004,18.435,144.792,390.98,7.579,127.451,110.52,40.218,0.13,0.15
2021-02-23 00:00:00+00:00,45.94,1.306,66.741,15.84,17.399,16.744,75.998,9.865,18.618,143.732,389.219,7.838,130.404,110.614,39.631,0.13,0.15
2021-02-24 00:00:00+00:00,45.901,1.613,66.877,13.377,17.387,17.3,75.712,10.073,18.893,145.145,387.899,7.287,127.944,110.756,38.818,0.13,0.15
2021-02-25 00:00:00+00:00,46.369,1.498,66.944,10.047,17.517,18.01,75.38,10.351,19.122,147.264,387.678,7.741,122.038,110.851,38.096,0.13,0.15
2021-02-26 00:00:00+00:00,46.642,1.306,67.012,9.082,17.598,18.303,75.094,10.351,19.306,147.264,388.339,8.129,118.102,110.898,37.597,0.13,0.15
2021-02-27 00:00:00+00:00,46.798,1.267,67.012,8.585,17.604,18.242,74.952,10.351,19.398,147.264,388.559,7.967,116.133,110.851,37.441,0.13,0.15
2021-02-28 00:00:00+00:00,47.071,1.306,67.046,7.029,17.449,17.67,74.524,10.177,19.627,145.851,389.439,4.955,120.562,110.898,37.128,0.13,0.15
2021-03-01 00:00:00+00:00,47.227,1.267,67.08,5.958,17.797,17.161,74.238,9.692,19.764,142.32,389.439,6.089,124.007,110.898,36.933,0.13,0.15
2021-03-02 00:00:00+00:00,47.344,1.382,67.08,4.846,18.885,16.543,73.763,9.207,19.856,138.788,387.458,6.769,128.436,110.851,36.738,0.13,0.15
2021-03-03 00:00:00+00:00,47.461,1.459,67.114,3.68,20.116,15.926,73.24,8.687,19.948,135.257,384.597,6.963,129.912,110.803,36.543,0.13,0.15
2021-03-04 00:00:00+00:00,47.583,1.344,67.114,2.757,21.191,15.324,72.716,8.097,20.04,131.019,381.736,8.226,132.372,110.756,36.308,0.13,0.15
2021-03-05 00:00:00+00:00,47.707,1.306,67.148,2.152,21.806,14.737,72.193,7.577,20.131,127.134,378.874,7.773,131.88,110.709,35.957,0.13,0.15
2021-03-06 00:00:00+00:00,47.791,1.306,67.148,1.385,21.514,14.274,71.718,7.716,20.177,128.194,376.233,5.441,132.372,110.614,35.488,0.13,0.15
2021-03-07 00:00:00+00:00,47.666,1.19,67.182,0.861,20.408,13.656,71.195,8.028,20.223,130.313,373.372,5.668,128.928,110.567,35.098,0.13,0.15
2021-03-08 00:00:00+00:00,47.383,1.037,67.182,0.89,18.798,12.885,70.624,8.028,20.269,130.313,370.29,7.19,128.436,110.52,34.825,0.13,0.15
2021-03-09 00:00:00+00:00,47.266,0.922,67.216,1.01,17.039,12.159,70.101,7.924,20.223,129.606,367.429,7.903,128.928,110.473,34.551,0.13,0.15
2021-03-10 00:00:00+00:00,47.383,0.998,67.283,1.012,15.603,11.866,69.768,7.82,19.994,128.9,366.329,6.963,130.896,110.426,33.927,0.13,0.15
2021-03-11 00:00:00+00:00,47.5,1.114,67.351,0.999,14.621,12.02,69.53,7.959,19.673,129.959,366.989,4.826,131.88,110.426,32.951,0.13,0.15
2021-03-12 00:00:00+00:00,47.583,1.152,67.385,0.981,13.788,12.143,69.245,8.201,19.398,131.725,367.429,4.34,129.912,110.426,31.936,0.13,0.15
2021-03-13 00:00:00+00:00,47.666,1.229,67.419,0.963,12.961,12.174,68.864,8.548,19.214,134.197,366.549,4.826,129.912,110.378,30.999,0.13,0.15
2021-03-14 00:00:00+00:00,47.749,1.19,67.453,0.944,12.134,11.85,68.389,8.756,19.122,135.61,364.128,5.57,127.944,110.284,30.374,0.13,0.15
2021-03-15 00:00:00+00:00,47.791,1.075,67.453,0.929,11.301,11.341,67.866,8.513,19.031,133.844,361.266,6.801,127.451,110.237,29.867,0.13,0.15
2021-03-16 00:00:00+00:00,47.874,0.998,67.487,0.908,10.474,10.816,67.295,8.028,18.893,130.313,358.185,7.967,129.42,110.189,29.359,0.13,0.15
2021-03-17 00:00:00+00:00,47.915,0.845,67.487,0.89,9.641,10.09,66.822,7.543,18.71,126.781,355.104,8.226,129.42,110.095,29.008,0.13,0.15
2021-03-18 00:00:00+00:00,47.957,0.806,67.487,0.871,8.964,9.195,66.368,7.099,18.572,123.603,352.022,8.388,130.404,110.048,28.812,0.13,0.15
2021-03-19 00:00:00+00:00,47.998,0.883,67.521,0.85,8.703,8.422,65.953,6.965,18.389,122.543,349.381,7.449,128.436,110.0,28.539,0.13,0.15
2021-03-20 00:00:00+00:00,48.039,0.922,67.521,0.83,8.703,8.068,65.575,7.233,18.205,124.662,346.74,5.765,124.991,109.906,28.149,0.13,0.15
2021-03-21 00:00:00+00:00,48.081,0.883,67.555,0.811,8.703,7.7,65.159,7.369,18.068,125.722,344.099,6.575,124.991,109.812,27.797,0.13,0.15
2021-03-22 00:00:00+00:00,48.081,0.845,67.555,0.793,8.703,7.267,64.743,7.2,17.884,124.309,341.237,7.967,124.991,109.764,27.563,0.13,0.15
2021-03-23 00:00:00+00:00,48.081,0.768,67.555,0.775,8.703,6.821,64.289,6.998,17.747,122.896,338.376,8.032,127.944,109.67,27.368,0.13,0.15
2021-03-24 00:00:00+00:00,48.081,0.73,67.589,0.79,8.703,6.368,63.874,6.965,17.655,122.543,335.515,7.708,128.928,109.623,27.212,0.13,0.15
2021-03-25 00:00:00+00:00,48.081,0.691,67.623,0.809,8.703,5.893,63.458,6.965,17.472,122.543,333.094,6.315,127.944,109.575,27.095,0.13,0.15
2021-03-26 00:00:00+00:00,48.122,0.806,67.657,0.798,8.703,5.383,63.155,6.998,17.288,122.896,332.213,5.182,129.42,109.528,27.017,0.13,0.15
2021-03-27 00:00:00+00:00,48.164,0.922,67.69,0.783,8.703,4.817,62.929,6.965,17.105,122.543,332.653,4.761,129.912,109.434,26.938,0.13,0.15
2021-03-28 00:00:00+00:00,48.289,0.998,67.758,0.78,9.125,4.236,62.702,6.898,17.013,122.19,333.314,4.664,129.912,109.434,26.938,0.13,0.15
2021-03-29 00:00:00+00:00,48.953,1.459,67.928,0.832,9.125,4.427,62.513,7.099,17.013,123.603,333.094,4.631,132.372,109.623,27.797,0.13,0.15
2021-03-30 00:00:00+00:00,50.447,1.958,68.131,0.95,9.125,5.773,62.286,7.439,17.151,126.075,331.773,5.311,130.404,110.048,29.632,0.13,0.15
2021-03-31 00:00:00+00:00,52.148,2.573,68.369,1.067,9.125,6.92,62.021,7.543,17.38,126.781,330.452,6.704,136.801,110.52,31.194,0.13,0.15
2021-04-01 00:00:00+00:00,53.518,2.995,68.572,1.145,9.125,7.267,61.757,7.716,17.563,128.194,330.452,7.805,146.643,110.945,31.936,0.13,0.15
2021-04-02 00:00:00+00:00,54.638,2.573,68.708,1.192,9.125,7.367,61.568,7.959,17.609,129.959,331.993,7.417,145.659,111.37,32.326,0.13,0.15
2021-04-03 00:00:00+00:00,55.593,1.843,68.843,1.216,9.125,7.381,61.454,8.097,17.655,131.019,333.754,6.769,140.246,111.748,32.599,0.13,0.15
2021-04-04 00:00:00+00:00,56.398,1.421,68.945,1.223,9.125,7.395,61.303,8.201,17.701,131.725,335.295,7.741,139.754,111.937,32.678,0.13,0.15
2021-04-05 00:00:00+00:00,56.95,1.382,69.013,1.223,9.125,7.466,61.076,8.305,17.747,132.432,335.075,7.935,134.341,111.984,32.443,0.13,0.15
